1	12	8.0717
1	14	14.0819
1	15	21.3647
1	17	16.1899
1	25	13.9766
1	29	9.4743
1	31	7.3146
1	35	23.1741
1	50	9.5562
1	58	23.9016
1	62	16.8444
1	70	10.4365
1	78	12.2928
1	87	24.5787
2	9	19.9304
2	23	24.6304
2	26	8.2485
2	28	15.6498
2	32	3.9271
2	39	12.3645
2	41	20.3723
2	47	23.3060
2	57	21.1900
2	60	17.0526
2	68	16.6895
2	72	6.8816
2	75	8.5860
2	77	15.4032
2	79	11.4218
2	82	20.5168
2	85	5.8973
2	90	21.4697
2	93	2.3109
2	99	22.4495
3	8	20.0455
3	11	11.2301
3	15	16.1556
3	19	14.8881
3	40	8.8005
3	58	7.7727
3	62	13.7006
3	70	20.2761
3	74	13.5124
3	80	13.0112
3	92	9.7624
3	99	22.1121
4	20	4.4834
4	22	19.6091
4	24	9.7702
4	39	26.7419
4	41	18.0821
4	49	16.2492
4	59	12.1125
4	60	16.8006
4	66	9.7756
4	75	24.0632
4	82	11.8044
4	83	7.6848
4	84	18.1288
4	94	17.9733
5	6	8.1012
5	34	12.7999
5	36	3.2901
5	42	9.2068
5	44	24.5870
5	46	19.6108
5	73	7.1125
5	76	12.0598
5	86	11.5012
5	95	13.6163
6	34	5.7341
6	36	4.6488
6	42	1.6224
6	44	18.7473
6	46	18.2396
6	73	5.1238
6	76	13.3347
6	84	20.5043
6	86	7.4557
6	91	22.5255
6	95	5.2591
7	9	17.7205
7	10	23.3742
7	17	23.5425
7	35	23.5840
7	37	14.8417
7	45	18.2356
7	47	19.8822
7	48	22.4016
7	69	8.8633
7	77	21.5366
7	88	17.0168
7	89	19.5552
7	98	26.7617
8	19	12.7294
8	26	23.8301
8	58	22.1640
8	68	21.5519
8	80	8.8622
8	92	19.7900
8	99	8.9767
9	17	21.0022
9	26	24.5045
9	32	19.1153
9	41	20.5199
9	47	15.5277
9	48	22.5016
9	68	15.9167
9	69	23.8114
9	72	22.8825
9	75	23.1136
9	77	11.0798
9	85	16.0559
9	90	12.7546
9	93	19.1054
10	12	22.7489
10	25	18.4398
10	27	16.5360
10	35	5.3090
10	37	15.7416
10	50	19.4862
10	51	10.0961
10	53	23.0560
10	56	24.1053
10	64	16.2866
10	69	14.9697
10	87	13.9227
11	14	16.7310
11	15	20.2381
11	19	24.0747
11	40	6.4803
11	58	12.0147
11	62	10.1874
11	70	15.2044
11	74	7.9884
11	80	23.8020
11	92	16.1990
12	14	18.3744
12	17	17.4237
12	25	5.3687
12	27	18.4497
12	29	12.1953
12	31	10.9516
12	35	16.8291
12	50	1.5243
12	70	18.8407
12	78	7.7151
12	87	16.6880
13	18	3.9882
13	21	20.3649
13	37	16.7423
13	43	13.3090
13	45	15.1928
13	51	20.9745
13	61	6.4529
13	63	19.9798
13	65	16.1077
13	88	19.4553
13	89	14.6929
13	96	8.7944
13	97	18.3912
13	100	19.0360
14	25	25.5143
14	29	9.8165
14	31	18.3090
14	40	24.3387
14	50	21.9780
14	62	18.7508
14	70	8.2457
14	74	20.7227
14	78	19.7643
15	17	14.9741
15	19	13.0008
15	31	15.2997
15	40	21.7049
15	58	8.1633
15	62	12.3183
15	68	16.2039
15	70	20.4691
15	80	16.7983
15	90	13.0136
15	92	9.5124
15	99	20.9802
16	23	18.3698
16	26	19.9049
16	28	16.7121
16	30	23.1864
16	38	15.0886
16	39	22.0924
16	55	23.9905
16	57	19.7265
16	71	18.2629
16	72	26.3730
16	79	14.7310
16	81	15.6510
17	25	20.7762
17	31	9.7826
17	35	22.2093
17	50	20.7392
17	58	21.2436
17	62	19.5854
17	68	23.6516
17	69	21.1135
17	70	22.1526
17	90	14.6331
17	92	24.8784
18	37	13.5440
18	43	15.1687
18	45	15.9624
18	51	14.8703
18	53	24.5330
18	56	22.0056
18	61	3.9828
18	65	17.4679
18	88	18.8025
18	89	16.6059
18	96	11.6386
18	97	22.5352
18	100	18.4754
19	26	26.9642
19	40	21.1157
19	58	11.5080
