1	12	7.9898
1	14	13.9597
1	15	21.6582
1	17	16.3058
1	25	13.0137
1	29	9.2746
1	31	7.0364
1	35	22.8247
1	50	9.4152
1	58	24.9017
1	62	18.1419
1	70	11.3549
1	78	12.7475
1	87	24.5604
2	9	18.4748
2	23	24.9061
2	26	8.6206
2	28	15.1313
2	32	4.2216
2	39	13.1009
2	41	18.9292
2	47	22.2462
2	57	19.3334
2	60	16.2805
2	68	15.8325
2	72	6.2968
2	75	8.3698
2	77	14.9936
2	79	11.3388
2	82	22.1539
2	85	6.0726
2	90	20.6113
2	93	2.4961
2	99	20.8856
3	8	20.3405
3	11	10.2788
3	15	17.2871
3	19	13.9465
3	40	8.3055
3	58	8.5144
3	62	12.9178
3	70	21.6995
3	74	14.5159
3	80	13.6790
3	92	8.9194
3	99	22.9438
4	20	4.4589
4	22	19.2068
4	24	9.6450
4	39	24.3281
4	41	18.6449
4	49	17.8476
4	59	11.7333
4	60	16.8618
4	66	9.7571
4	75	24.7596
4	82	10.9769
4	83	7.1987
4	84	18.8459
4	94	19.1348
5	6	8.2540
5	34	13.8359
5	36	3.5031
5	42	9.1180
5	44	23.7779
5	46	19.8070
5	73	7.8766
5	76	11.5949
5	86	12.6993
5	95	13.0375
6	34	5.6492
6	36	4.8054
6	42	1.7732
6	44	19.9662
6	46	17.1980
6	73	4.9468
6	76	12.3245
6	84	20.8088
6	86	7.8660
6	91	21.1367
6	95	5.6520
7	9	17.6657
7	10	22.7855
7	17	23.3221
7	35	24.2545
7	37	16.4846
7	45	17.5731
7	47	19.6717
7	48	21.8331
7	69	8.2481
7	77	22.7930
7	88	15.5683
7	89	19.6588
7	98	24.7195
8	19	11.6630
8	26	22.7013
8	58	21.8006
8	68	20.7890
8	80	8.3182
8	92	18.3983
8	99	9.7741
9	17	21.5666
9	26	24.9629
9	32	20.7079
9	41	22.0021
9	47	14.4652
9	48	21.8845
9	68	16.3911
9	69	22.8445
9	72	22.8317
9	75	21.4985
9	77	10.6361
9	85	14.8562
9	90	11.8897
9	93	18.5781
10	12	21.7005
10	25	19.6817
10	27	16.1908
10	35	5.2399
10	37	14.8107
10	50	20.5904
10	51	11.1938
10	53	22.7339
10	56	24.0940
10	64	17.5456
10	69	14.7015
10	87	14.8255
11	14	18.3660
11	15	19.8659
11	19	22.6991
11	40	6.1992
11	58	12.6536
11	62	9.5548
11	70	14.0629
11	74	7.6954
11	80	23.4057
11	92	15.5054
12	14	19.8001
12	17	18.8697
12	25	5.1562
12	27	20.1741
12	29	11.4969
12	31	11.3708
12	35	16.4793
12	50	1.4319
12	70	19.1128
12	78	8.5546
12	87	16.5712
13	18	4.1652
13	21	21.6218
13	37	17.1263
13	43	14.4129
13	45	16.1679
13	51	19.8475
13	61	6.2205
13	63	20.9323
13	65	15.1199
13	88	18.9818
13	89	15.0902
13	96	9.1498
13	97	19.3299
13	100	17.4633
14	25	23.3860
14	29	9.6560
14	31	19.5865
14	40	24.1692
14	50	21.0693
14	62	17.3489
14	70	8.0577
14	74	21.4825
14	78	18.1436
15	17	14.4160
15	19	13.5892
15	31	16.8222
15	40	23.1208
15	58	8.8204
15	62	11.4429
15	68	16.8095
15	70	18.8645
15	80	17.2848
15	90	13.9444
15	92	9.3282
15	99	20.3173
16	23	20.3538
16	26	19.3101
16	28	15.3837
16	30	22.2006
16	38	16.6577
16	39	22.5450
16	55	23.7842
16	57	19.1511
16	71	19.4421
16	72	24.8491
16	79	15.2125
16	81	16.4827
17	25	22.9313
17	31	9.2798
17	35	21.7285
17	50	19.5140
17	58	22.4855
17	62	20.6901
17	68	23.5797
17	69	20.1201
17	70	21.7551
17	90	15.9438
17	92	23.6931
18	37	14.5773
18	43	16.0591
18	45	17.2009
18	51	15.8301
18	53	23.6481
18	56	22.8662
18	61	3.6495
18	65	18.1078
18	88	19.8526
18	89	16.5903
18	96	12.4373
18	97	23.2689
18	100	18.4953
19	26	24.6456
19	40	22.2373
19	58	11.3649
19	62	19.2797
19	68	14.5786
19	80	3.9701
19	85	23.5168
19	90	18.6934
19	92	7.8100
19	99	9.3775
20	22	22.4989
20	24	10.0885
20	41	23.0144
20	49	15.9448
20	59	13.5891
20	60	20.4966
20	66	11.5712
20	82	14.6635
20	83	11.2821
20	84	20.5676
20	94	18.4682
21	44	14.4300
21	45	22.1055
21	46	19.0677
21	54	7.3235
21	63	3.9038
21	65	19.7825
21	67	19.2367
21	86	23.6801
21	88	23.7413
21	89	20.0543
21	91	17.8121
21	96	14.7484
21	97	3.6838
22	24	15.0771
22	34	20.6274
22	41	18.7906
22	47	21.1912
22	48	14.7799
22	49	22.6366
22	59	10.4680
22	60	24.7256
22	66	11.9221
22	67	18.5363
22	82	21.6238
22	83	18.9029
22	84	8.7905
22	91	19.0956
22	95	20.2589
22	98	12.1558
23	26	24.6118
23	28	11.1108
23	30	8.3266
23	32	21.5727
23	38	9.5525
23	39	12.4537
23	55	4.8676
23	57	5.5727
23	60	19.9256
23	71	16.4705
23	72	19.3358
23	75	20.8026
23	79	17.0087
23	81	8.7762
23	82	20.6842
23	83	23.3313
23	94	9.4730
24	41	23.7687
24	49	9.9134
24	59	4.6385
24	60	24.8042
24	66	3.3575
24	82	19.2418
24	83	15.1426
24	84	10.7768
25	27	15.2586
25	29	14.1259
